Tweeter ,retweet count,liked count,language,Emotion,polarity,Postive/Neg,Sensitive ,text,,
@X_BikiniBear_X,0,1,en,unknown,positive,216,FALSE,@BallDropped @captscorch @geoffboller @TheCarp86835734 @James2012 @badibulgator @PragmatiqueC @jaredvc @jameswzegan85 @Crimsontide722 @fruitchicken1 @Col_Sandurz @AimeeespinAimee @AmAust @tbragsdale @queso_the_rogue @Camaroni1000 @earthisaglobe @Pandarche,,
@_morgansucks,13,0,en,unknown,positive,217,FALSE,RT @ilymeloche: my choir director really out here tryna make me sing the highest part of the songs we�re singing listen here WILLIAM thi�,,
@Natural___Highs,0,0,en,unknown,positive,218,FALSE,Our earth just happens to be the only flat planet/life inhabiting oxygen fuckwithable floating rock in the solar systemHow yall think flying south beyond the land of the wobbles will put me in russia is just BEYOND ME,,
@Irishprolifer,6,0,en,joy,neutral,218,FALSE,RT @Oliver_Doran: It's like the geography curriculum stating in sympathy with easily offended flat earthers that our planet is indeed fla�,,
@MGMentzos,0,1,en,unknown,positive,219,FALSE,@OOFMATIC If the earth is flat why is every other planet in our solar system round? ?,,
@SpottedMynd,0,0,en,joy,positive,220,FALSE,@Protect_Wldlife @WinglessBird_ Was 2018 the year the world just decided to take a huge step backwards? I thought practices like this were a thing of the past that would gradually phase out. What's next? Planet Earth is flat again and the center of the un,,
@kwitepsblyasian,13,0,en,unknown,positive,221,FALSE,RT @ilymeloche: my choir director really out here tryna make me sing the highest part of the songs we�re singing listen here WILLIAM thi�,,
@itsmee51680439,13,0,en,unknown,positive,222,FALSE,RT @ilymeloche: my choir director really out here tryna make me sing the highest part of the songs we�re singing listen here WILLIAM thi�,,
@hunterschultz04,13,0,en,unknown,positive,223,FALSE,RT @ilymeloche: my choir director really out here tryna make me sing the highest part of the songs we�re singing listen here WILLIAM thi�,,
@jessblakeley23x,13,0,en,unknown,positive,224,FALSE,RT @ilymeloche: my choir director really out here tryna make me sing the highest part of the songs we�re singing listen here WILLIAM thi�,,
@JBadass408,0,0,en,joy,neutral,224,FALSE,@slayckx There are no Coke can planets your example is flawed invalid and rejected just like your flat planet model. Gravity simply destroys the flat Earth model. ????,,
@SantiagoBiz,1,0,en,anger,positive,225,FALSE,RT @GarconWines: �We love the idea of helping the planet and being able to fit more bottles of wine inside of our fridge.� - Thanks @Exotic�,,
@Davidmetroland,0,3,en,unknown,positive,226,FALSE,@Andywilds1 @devonlass @The_Leaver @Roblev0 @JohnSydenham @mac_puck @NOckelmann @ShlomoIndiana @f505eb72b9cd493 @laidlaw_bruce @srcoxlive @Ciolfilicious1 @jon_mumford1982 @JohnRod76512584 @pienjo66 @nicko00127 @MarkInNorthWest @jeremythomas212 @johnmanche, you think you know better than him? FFS Do you belong to the �Flat Earth Society�?,
@yevown,13,0,en,unknown,positive,227,FALSE,RT @ilymeloche: my choir director really out here tryna make me sing the highest part of the songs we�re singing listen here WILLIAM thi�,,
@GarconWines,1,1,en,joy,positive,228,FALSE,�We love the idea of helping the planet and being able to fit more bottles of wine inside of our fridge.� - Thanks @ExoticExcess for the great write-up on our eco-friendly #LetterboxWine: https://t.co/Z2XiDADcoS #SustainablePackaging #PackagingInnovation https://t.co/Q3AoQQf6HH,,
@ThinkFirst6,6,0,en,joy,neutral,228,FALSE,RT @Oliver_Doran: It's like the geography curriculum stating in sympathy with easily offended flat earthers that our planet is indeed fla�,,
@bameron_m_w,706,0,en,unknown,positive,229,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@threnodic1994,706,0,en,unknown,positive,230,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@gissellapadilla,706,0,en,unknown,positive,231,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@JessicaMeigs,0,0,en,unknown,positive,232,FALSE,I�m curious re: flat earther theory. If the earth is flat that implies it has an edge. Where exactly is this edge located in relation to currently existing countries? ?,,
@thepurpleflacko,706,0,en,unknown,positive,233,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@okaycontent,0,0,en,joy,positive,234,FALSE,If the earth is flat then explain this *points to curvature of ass. Effectively proving what flat really looks like*,,
@jonathanfmoran,706,0,en,unknown,positive,235,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@lenamnsr,706,0,en,unknown,positive,236,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@BionicAnal,129,0,en,joy,negative,235,FALSE,RT @sadgirlkms: round earth flat earth blah blah blah u all have it all wrong� the earth is heart shaped,,
@mobxtheworld,706,0,en,unknown,positive,236,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@gtoddi,706,0,en,unknown,positive,237,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@cigarettebakery,129,0,en,joy,negative,236,FALSE,RT @sadgirlkms: round earth flat earth blah blah blah u all have it all wrong� the earth is heart shaped,,
@karenmershon,706,0,en,unknown,positive,237,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@papiironnie,706,0,en,unknown,positive,238,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@WutangStateom,706,0,en,unknown,positive,239,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@estefy919,706,0,en,unknown,positive,240,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@CrzyFingers,115,0,en,unknown,positive,241,FALSE,RT @honzogonzo: Flat Earthers have an inherent advantage in 3d games because they practice not side stepping off the earth every day,,
@bameron_m_w,706,0,en,unknown,positive,242,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@splattimothy,115,0,en,unknown,positive,243,FALSE,RT @honzogonzo: Flat Earthers have an inherent advantage in 3d games because they practice not side stepping off the earth every day,,
@threnodic1994,706,0,en,unknown,positive,244,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@gissellapadilla,706,0,en,unknown,positive,245,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@JessicaMeigs,0,0,en,unknown,positive,246,FALSE,I�m curious re: flat earther theory. If the earth is flat that implies it has an edge. Where exactly is this edge located in relation to currently existing countries? ?,,
@MGoedblick,0,0,en,unknown,positive,247,FALSE,@4PR_Faith Strong points for flat earth? They are all debunked for ages some even for thousands of years.,,
@Casko__,115,0,en,unknown,positive,248,FALSE,RT @honzogonzo: Flat Earthers have an inherent advantage in 3d games because they practice not side stepping off the earth every day,,
@thepurpleflacko,706,0,en,unknown,positive,249,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@okaycontent,0,0,en,joy,positive,250,FALSE,If the earth is flat then explain this *points to curvature of ass. Effectively proving what flat really looks like*,,
@jonathanfmoran,706,0,en,unknown,positive,251,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@Kongk4,115,0,en,unknown,positive,252,FALSE,RT @honzogonzo: Flat Earthers have an inherent advantage in 3d games because they practice not side stepping off the earth every day,,
@Sajam,115,0,en,unknown,positive,253,FALSE,RT @honzogonzo: Flat Earthers have an inherent advantage in 3d games because they practice not side stepping off the earth every day,,
@lenamnsr,706,0,en,unknown,positive,254,FALSE,RT @officialjaden: Dear MSFTSrep The Earth Is Not Flat.   Thank You November 17th,,
@EFT_Seattle,0,0,en,surprise,positive,255,FALSE,"This was a ""fringe"" topic just a few years ago. I wonder what a larger poll sample would show? #FlatEarth #GreatAwakening https://t.co/Y4kL6WYWEg",,
@UnCastellsMes,0,0,en,unknown,positive,256,FALSE,"I was watching a #FlatEarth video on youtube. Yes I do that to myself. The guy started talking about how ""they"" are changing the sky using chemtrails modifying the food with GMO...WHILE SMOKING A CIGARETTE! GUESS WHAT WILL KILL YOU #FUCKTARD?",,
@Tanya10636025,20,0,und,unknown,positive,257,FALSE,RT @BillNyeActorGuy: #NASAlies #ResearchFlatEarth #FlatEarth https://t.co/JcrHyz5H7Q,,
@Tanya10636025,6,0,en,unknown,negative,256,FALSE,RT @slayckx: Question!! What is the second thing you find in the Oceans after rocks???... #NASA Rockets :D Correct. #NASALies #FakeX #Space�,,
@EFT_Seattle,0,0,en,unknown,positive,257,FALSE,The word is getting out... #FlatEarth https://t.co/vKcqTO9Vmd,,
@GodKingNobody,1,0,en,unknown,positive,258,FALSE,RT @TheCarp86835734: @dwolfman54 @AuntieScience @jelew311 @Tinman_73 @aaronsburrell @_zero_gravitas @GerbusJames @def732dan @truthsetfree1�,,
@sammywhatammy,34,0,en,unknown,positive,259,FALSE,RT @RogerCraigSmith: If you've ever wanted a perfect example of just how disconnected from reality #flatearth conspiracy theorists are pri�,,
@ShannonLeePerr1,0,2,en,fear,negative,258,FALSE,The only thing to fear... is sphere itself.#flatearth #jab #kick #punch #boom #schmack https://t.co/K6Y7eYMZQ5,,
@Col_Sandurz,0,4,en,unknown,positive,259,FALSE,@X_BikiniBear_X @frenchie_myriam @BallDropped @maxheadroom1983 @geoffboller @CobraElDiablo @_zero_gravitas @J5_PR0JECT @Mak7piaL @jameswzegan85 @Crimsontide722 @Gyanokath @jaredvc @badibulgator @fruitchicken1 @AimeeespinAimee @AmAust @tbragsdale @queso_th,,
@EFT_Seattle,0,0,en,unknown,positive,260,FALSE,@officialjaden Definitely flat. Research #FlatEarth.,,
@RmBoognish,4,0,en,unknown,neutral,260,FALSE,RT @slayckx: You really need help!!! #FakeX #NASALies #SpaceX Research #FlatEarth #FlatEarthersUnite https://t.co/1oq7yYxzIh,,
@TheCarp86835734,0,1,en,unknown,neutral,260,FALSE,@dwolfman54 @AuntieScience @jelew311 @Tinman_73 @aaronsburrell @_zero_gravitas @GerbusJames @def732dan @truthsetfree1 @FlatSlugbrains @AiNaTow @keigh_see @rebelready @TeemoClash @BostonsBuddha @wiguy45 @jon_hill987 @Watsdecraicjmac @hplarc12345 @forthemas,,
@UnCastellsMes,0,3,en,unknown,positive,261,FALSE,@ZFlatEarthTruth Say it again after reading this small sample of #FlatEarth #manners. https://t.co/q18NVQC4NW,,
@flatearthexpert,0,1,en,joy,negative,260,FALSE,@jaydonnello I challenge you to make an actual intellectual argument. I see flat earthers call sphere earthers brainwashed and whatever and they might be right but it�s not productive dialogue. Like what are you trying to accomplish with that tweet? It ,,
@hopkapital,0,0,tr,unknown,positive,261,FALSE,@sputnik_TR BM in kulland??? Amblem D�z D�nya haritas?d?r. #flatearth #d�zd�nya https://t.co/aKbTYGV8zF,,
@thataa5kbitch,0,1,en,unknown,neutral,261,FALSE,I NEED TO KNOW THE TRUTH! @joerogan @eddiebravo @FlatEarthOrg #flatearthsociety #conspiracy #podcasts https://t.co/NCNUGH9Ena,,
@HolyMole,0,0,en,anger,negative,260,FALSE,Had a lot of fun with the nonsense #flatearthsociety nutjobs in #Bristol today. Although their aggressive filming without consent or purpose & calling anyone who raised a question a troll was very reminiscent of #Scientology,,
@Hard_Time_Games,0,1,en,joy,positive,261,FALSE,This is what the edge of the flat earth looks like #flatearthsociety #Roblox #joke https://t.co/JuJZwDb1x4,,
@sydneytristani,0,1,en,unknown,neutral,261,FALSE,i think it's about that time for me to fall off the side of the earth #flatearthsociety,,
@Cutiepiedpie,16,0,en,unknown,positive,262,FALSE,RT @FlatEarthOrg: ??Follow us on Facebook! https://t.co/NG3EzRGJCFhttps://t.co/G1s0lv7Zjg#FlatEarth ?? #FlatEarthSociety https://t.co�,,
@Frau_Al3X,0,1,de,fear,positive,263,FALSE,@AReisenberger Das erkl�rt nat�rlich auch warum islamische L�nder in den Naturwissenschaften die Spitzenpl�tze in der Welt belegen.Habe vorhin hierzu den wundersch�nen #flatearthsociety gelesen....,,
@Frau_Al3X,2,0,en,unknown,positive,264,FALSE,RT @SeCoolar_Right: @PoromaMunshi @TarekFatah From the President of the #FlatEarthSociety :) LoL,,
@dakyboy,2,0,en,joy,negative,263,FALSE,RT @thediggyfiggy: WAKE UP PEOPLE!! We never been to the moon because IT�S A HOLOGRAM! Proud to call myself a Moon-Truther! #hologrammoon #�,,
@WeenieLinguini,2,0,en,joy,negative,262,FALSE,RT @thediggyfiggy: WAKE UP PEOPLE!! We never been to the moon because IT�S A HOLOGRAM! Proud to call myself a Moon-Truther! #hologrammoon #�,,
@thediggyfiggy,2,4,en,joy,negative,261,FALSE,WAKE UP PEOPLE!! We never been to the moon because IT�S A HOLOGRAM! Proud to call myself a Moon-Truther! #hologrammoon #FlatEarth #flatearthsociety @FlatEarthOrg @NASA https://t.co/D0HyTp2VIE,,
@switch_who,67,0,en,joy,positive,262,FALSE,RT @FlatEarthOrg: Good morning!https://t.co/RNViQrfF6H#FlatEarth ?? #FlatEarthSociety https://t.co/S7BXrxg7lr,,
@Izzy2180,0,1,en,joy,neutral,262,FALSE,#flatearth stationary earth moving sun! Great drone video. #terraplana #flatearthsociety #FlatEarthersUnite https://t.co/djcg63nhy0,,
@SketchieRecords,0,0,en,unknown,neutral,262,FALSE,@simongerman600 This will confuse the #flatearthsociety #FlatEarth ? ???,,
@chiraagLFC,67,0,en,joy,positive,263,FALSE,RT @FlatEarthOrg: Good morning!https://t.co/RNViQrfF6H#FlatEarth ?? #FlatEarthSociety https://t.co/S7BXrxg7lr,,
@MrsCarolHebble,67,0,en,joy,positive,264,FALSE,RT @FlatEarthOrg: Good morning!https://t.co/RNViQrfF6H#FlatEarth ?? #FlatEarthSociety https://t.co/S7BXrxg7lr,,
@Cvk82lVW91dJL1M,28,0,en,surprise,positive,265,FALSE,RT @Theflateartherz: All of you're #FlatEarther questions answered quickly and simply below in this wonderful scientific diagram. ?? #resea�,,
@Royal_Time,28,0,en,surprise,positive,266,FALSE,RT @Theflateartherz: All of you're #FlatEarther questions answered quickly and simply below in this wonderful scientific diagram. ?? #resea�,,
@zurupeto35,28,0,en,surprise,positive,267,FALSE,RT @Theflateartherz: All of you're #FlatEarther questions answered quickly and simply below in this wonderful scientific diagram. ?? #resea�,,
@manamiangry,0,0,en,unknown,neutral,267,FALSE,@MambaJoseph22 No such thing as a flatearther just a denier of facts to justify their inability to accept reality we call it immaturity,,
@NegansKatt,0,1,en,unknown,neutral,267,FALSE,@hipsterocracy Legit question. Hoping a flatearther will step up and answer it...,,
@bbkld5,0,0,en,sadness,negative,266,FALSE,@NevadaWolf For the last time.The world is round Flatearther. Get over it.,,
@gillygems,0,0,en,unknown,negative,265,FALSE,After watching @flintoff11 on @loosewomen then had to laugh watching @ProfBrianCox on @SundayBrunchC4 mentioning Freddie being a flatearther.  Clear what he thinks of that quip in front of @astro_timpeake !!   ??. https://t.co/qJF9QXcQFw https://t.co/TCm5hNZjG0,,
@Aut__Faciam,0,0,en,anger,neutral,265,FALSE,@pper3010 @NateSilver538 As I said there is no point in discussing astrology with a flatearther or statistical forecasting with someone who doesn't seem to understand how a dice works.I m sure both you and your family are wonderful and delightful people. ,,
@JaredTheRadical,0,0,en,joy,negative,264,FALSE,@apuckalypseNow @dylanphile @TareqHadhad @cathmckenna Lol no. Round like ball not a disc. Still trying to figure out how you connected me with being some idiot flatearther. That�s the problem with people like you you decide something is something is no ,,
@terry_legg,0,1,en,joy,positive,265,FALSE,We can always hope this coal loving #climatechange denier #flatearther to whom God speaks at 4:30am drives too far and falls off the edge of the earth !!? https://t.co/p1a3wPISGb,,
@pimmoltzer,0,1,nl,unknown,negative,264,FALSE,@aukehulst Het is een kwestie van tijd tot de eerste flatearther in een talkshow aanschuift.,,
@Mailwurm666,2,0,de,unknown,positive,265,FALSE,RT @AliCologne: @city0815 @gziele @Will_Busch @bheinzlmaier @HMissethon @philippploner @realpinkbanana @crazymum20000 @HeikoHeinisch @aliss�,,
@allansnedden,0,0,und,unknown,positive,266,FALSE,@Gregco_ wow! #FlatEarther,,
@THE_FlatEarther,243,0,en,surprise,negative,265,FALSE,RT @GrantAfseth: Victor Oladipo is now averaging 6.5 points per game in clutch situations and that leads the NBA by a 0.7 margin. It's wort�,,
@JLyn71,15,0,und,unknown,positive,266,FALSE,RT @FegglePez: #globexit #FlatEarth #FlatPower #StillEarth #NoCurvature #EarthisFlat #flatearther #FEOffensive #FEPE #DomedEarth #FEFamily�,,
@LoveNotGreed,0,0,en,sadness,neutral,266,FALSE,@AbbersMD probably a flat earther...dont get much you can work with. ?,,
@httpfssf,0,0,en,joy,positive,267,FALSE,i rmb i said 3 kinds of ppl i h8 the most is1. Flat earther2. Over proud vegan3. Over proud vegan who believe in flat earth,,
@omarr1103,0,0,en,unknown,positive,268,FALSE,@kanyewest Come out as a flat-earther already,,
@iisacc,0,0,en,unknown,positive,269,FALSE,I liked a @YouTube video https://t.co/YK2fmxtM4Z Absolutely Wrecking a Flat Earther - M. Bens Response 2,,
@TheJOJMiser,12,0,en,unknown,neutral,269,FALSE,RT @shoe0nhead: a throwback to one of my favorite videos i was ever part of.reading bizarre flat earther comments with @ArmouredSkeptic i�,,
@gomujune,0,1,en,unknown,positive,270,FALSE,@chanwoosuus suddenly i'm a flat earther ?,,
@Bruce83692351,0,0,en,surprise,neutral,270,FALSE,@e1ais @pdxprogressiveX I'm surprised he mentioned the earth rotating surely he's also a Flat-Earther?,,
@jasdude,1,0,en,joy,positive,271,FALSE,RT @T__E__S__L__A: Anyone can go with the flow.Going against the flow makes you a true Scientist & a great Flat Earther.,,
@iamthesucc,0,0,en,joy,positive,272,FALSE,@DSR_Joker @jtssand good to know that you are a flat earther too,,
@Jason_P_R_O,0,0,en,joy,positive,273,FALSE,@nightsong141 @zardogs @prageru Science says that the Earth is round. Science says that gender is a spectrum. It sounds more like you are the flat-Earther here.,,
@PillNation,1,0,en,joy,positive,274,FALSE,RT @T__E__S__L__A: Anyone can go with the flow.Going against the flow makes you a true Scientist & a great Flat Earther.,,
@bikinatroll,0,0,en,joy,negative,273,FALSE,@Artemisbell @keigh_see If we can see too far why can�t we see the sun at night? It�s circling close above and we can see stars which are further away. Zoom brings everything back except the brightest object in the sky? Here�s an easily repeatable d,,
@Dougie_Doodles,0,0,en,unknown,positive,274,FALSE,@jamieflear you getting your flat earther mate anything for Xmas? This would make a perfect gift... #ishestillanidiot #flatearth #flatearthfuckwit https://t.co/zbxiov1Ojw,,
@johanferrer11,0,0,en,unknown,positive,275,FALSE,Flat earther,,
@AlanMorlock,2,0,en,joy,positive,276,FALSE,RT @bunsenbernerbmd: @dog_rates @CatMaster13 So glad you said both- as the average of 13/10 for two puppers a woeful 6.5 and no doggos dese�,,
@JoshuaBD,0,0,en,joy,negative,275,FALSE,...you get the point. The devices we are now using are negligible but sending a rocket close to another planet is impossible to Flat-Earthers.,,
@KhayaMaloney,0,0,en,unknown,neutral,275,FALSE,@CobWasDreaming Africa is 14 times larger. Flat maps significantly distort the sizes of countries and continents the result of converting a spherical surface to a handy rectangle. ... On our actual planet Africa is bigger than China India the contiguous U,,
@sedsusa,233,0,en,unknown,negative,274,FALSE,RT @rsimmon: An irony of the Space Age is that the Earth appears flat when you look straight down. But if you look from the *side* � https:�,,
@foreststearns,233,0,en,unknown,negative,273,FALSE,RT @rsimmon: An irony of the Space Age is that the Earth appears flat when you look straight down. But if you look from the *side* � https:�,,
@aseanymous,2,0,en,unknown,negative,272,FALSE,RT @seanrobinsonTNT: Politician: The earth is flat.Opponents: He�s lying!Supporters: Who cares?Media: Politician raises questions about�,,
@TheJeffHagy,0,2,en,unknown,negative,271,FALSE,I liked a @YouTube video https://t.co/1sQJG015AE Proof That The Earth Is Flat (100% Best Evidence Our Planet Is Flat NASA EXPOSED),,
@paulbris2010,0,1,en,unknown,positive,272,FALSE,@BelindaJones68 @Mick_Fanning @ScottMorrisonMP fckn freeloader on the hypocricy expressthis is how he thinks@PhillipAdams_1The world is flat. It is just 6000 years old. Breeding pairs  of every animal on the planet were aboard Noah�s ark. And if climate,,
@BuddyJacky,1,0,en,joy,negative,271,FALSE,RT @Chaosking97: How i go from in a regular mood to my face turning cherry red in 5 seconds flat. Also buddy... hun... Why is your heart bi�,,
@Chaosking97,1,2,en,joy,negative,270,FALSE,How i go from in a regular mood to my face turning cherry red in 5 seconds flat. Also buddy... hun... Why is your heart bigger than the planet? https://t.co/XHIzkp25Or,,
@MyDogsHateTrump,0,0,en,unknown,negative,269,FALSE,@aquilanike Trump & gang are all climate change deniers flat earthers and any other conspiracy theory you throw their way. The whole planet is at stake.,,
@waldograce,2,0,en,unknown,negative,268,FALSE,RT @altNOAA: @WalkerForFL @NelsonForSenate @ScottforFlorida And let's not forget the guy orbited the planet knows it's not flat and is pro�,,
@altNOAA,2,15,en,unknown,negative,267,FALSE,@WalkerForFL @NelsonForSenate @ScottforFlorida And let's not forget the guy orbited the planet knows it's not flat and is pro-science!,,
@gayleyatwell,0,0,en,unknown,neutral,267,FALSE,@maarvelsalad it seems so real tho.. it's the only planet that's as flat as earth but ppl just choose to ignore that and say earth is round,,
@HypeW1lliams,0,0,en,joy,positive,268,FALSE,@DapperDaddo Lol right  lol like you see all the other planets are round so earth is the only flat planet ?smh,,
@TeachSlate,2,0,en,unknown,negative,267,FALSE,RT @seanrobinsonTNT: Politician: The earth is flat.Opponents: He�s lying!Supporters: Who cares?Media: Politician raises questions about�,,
@httpfssf,0,0,en,joy,positive,268,FALSE,i rmb i said 3 kinds of ppl i h8 the most is1. Flat earther2. Over proud vegan3. Over proud vegan who believe in flat earth,,
@WeenieLinguini,1,0,en,unknown,positive,269,FALSE,RT @space_treasure8: Flat Earth Is Not The Psyop The Globe Is - Santos Bonacci & Mark Devlin... https://t.co/4jd6bmvWqP via @YouTube #Flat�,,
@MultiGamenation,0,0,en,fear,positive,270,FALSE,Ich mag das @YouTube-Video: https://t.co/CisM9HlICw The Earth is Flat? - Inside The Flat Earth Community,,
@kamohelosauli01,2,0,en,unknown,negative,269,FALSE,RT @CNET: This is the bizarre tale of the flat-Earth convention that fell apart https://t.co/o9gMRQ9wgh https://t.co/AJMrshCGqZ,,
@space_treasure8,1,0,en,unknown,positive,270,FALSE,Flat Earth Is Not The Psyop The Globe Is - Santos Bonacci & Mark Devlin... https://t.co/4jd6bmvWqP via @YouTube #FlatEarth,,
@gjamesbond,2,0,en,unknown,negative,269,TRUE,RT @CNET: This is the bizarre tale of the flat-Earth convention that fell apart https://t.co/o9gMRQ9wgh https://t.co/AJMrshCGqZ,,
@CNET,2,0,en,unknown,negative,268,FALSE,This is the bizarre tale of the flat-Earth convention that fell apart https://t.co/o9gMRQ9wgh https://t.co/AJMrshCGqZ,,
@AliceeKat,0,0,en,unknown,positive,269,FALSE,@blackletter3 Old enough to know that the earth is flat!,,
@LogicalReterg,0,0,en,unknown,negative,268,FALSE,@flateinc That is long debunked flat earth propaganda that you are blindly repeating. You need to fact check.,,
@CoolAssassin114,0,0,en,unknown,positive,269,FALSE,@MrBeastYT if the earth is flat what's on the other side,,
@electrictweep,0,0,en,joy,positive,270,FALSE,Not entirely convinced that the earth is indeed flat. Six years of formative British schooling yet not feeling particularly jubilant.,,
@DinosaurEarth,0,2,en,unknown,positive,271,FALSE,@hollyhaygood The earth is not flat and not motionless.Research #dinosaurEarth,,
@GunsAndBitcoin,0,0,en,unknown,positive,272,FALSE,@cryptodemedici And the earth is flat nukes don�t exist and the bible is literal. Who�d have guessed?,,
@sanjeetkumarit,0,0,en,unknown,neutral,272,FALSE,@nistula i guess  according to him earth is flat and his actual life will start after death,,
@katze2307,19313,0,en,unknown,positive,273,FALSE,RT @lilpump: THE EARTH IS FLAT,,
@threethirtyfive,0,0,en,unknown,positive,274,FALSE,Thomas Dolby - The Flat Earth (1984) vinyl #NowPlayinghttps://t.co/sc9ppCiUDh,,
@maxheadroom1983,0,0,en,anger,negative,273,FALSE,@LogicalReterg @flateinc How do this lot say �research flat earth� when they don�t even bother to find out what�s been debunked hahahaah.,,
@debiacharya1969,0,0,en,unknown,neutral,273,FALSE,@mrthagens @jetspeed77 @T__E__S__L__A No one has ever gone to space. Wake up. I never wanted the Earth to be flat but it gives a damn to what I want. It stays stationary and flat.,,
@httpfssf,0,0,en,joy,positive,274,FALSE,i rmb i said 3 kinds of ppl i h8 the most is1. Flat earther2. Over proud vegan3. Over proud vegan who believe in flat earth,,
@WeenieLinguini,1,0,en,unknown,positive,275,FALSE,RT @space_treasure8: Flat Earth Is Not The Psyop The Globe Is - Santos Bonacci & Mark Devlin... https://t.co/4jd6bmvWqP via @YouTube #Flat�,,
@MultiGamenation,0,0,en,fear,positive,276,FALSE,Ich mag das @YouTube-Video: https://t.co/CisM9HlICw The Earth is Flat? - Inside The Flat Earth Community,,
@kamohelosauli01,2,0,en,unknown,negative,275,FALSE,RT @CNET: This is the bizarre tale of the flat-Earth convention that fell apart https://t.co/o9gMRQ9wgh https://t.co/AJMrshCGqZ,,
@space_treasure8,1,0,en,unknown,positive,276,FALSE,Flat Earth Is Not The Psyop The Globe Is - Santos Bonacci & Mark Devlin... https://t.co/4jd6bmvWqP via @YouTube #FlatEarth,,
@gjamesbond,2,0,en,unknown,negative,275,TRUE,RT @CNET: This is the bizarre tale of the flat-Earth convention that fell apart https://t.co/o9gMRQ9wgh https://t.co/AJMrshCGqZ,,
@CNET,2,0,en,unknown,negative,274,FALSE,This is the bizarre tale of the flat-Earth convention that fell apart https://t.co/o9gMRQ9wgh https://t.co/AJMrshCGqZ,,
@AliceeKat,0,0,en,unknown,positive,275,FALSE,@blackletter3 Old enough to know that the earth is flat!,,
@LogicalReterg,0,0,en,unknown,negative,274,FALSE,@flateinc That is long debunked flat earth propaganda that you are blindly repeating. You need to fact check.,,
@mrthagens,0,0,en,unknown,negative,273,FALSE,@debiacharya1969 @jetspeed77 @T__E__S__L__A Yet we have been looking past your imaginary �dome� for centuries and (gasp) people have traveled beyond it! Why do you want the earth to be flat? Cause you read it in a book?,,
@CoolAssassin114,0,0,en,unknown,positive,274,FALSE,@MrBeastYT if the earth is flat what's on the other side,,
@electrictweep,0,0,en,joy,positive,275,FALSE,Not entirely convinced that the earth is indeed flat. Six years of formative British schooling yet not feeling particularly jubilant.,,
@opgeoengineeri1,54,0,en,unknown,positive,276,FALSE,RT @Spacehehehe: Education is not the learning of facts but the training of the mind to think. Research #FlatEarth https://t.co/12CGBFty�,,
@opgeoengineeri1,28,0,en,unknown,negative,275,FALSE,RT @Spacehehehe: The disadvantage of becoming wise is that you realize how foolish you�ve been. Research #FlatEarth https://t.co/M5RpQAzE�,,
@WeenieLinguini,1,0,en,unknown,positive,276,FALSE,RT @space_treasure8: Flat Earth Is Not The Psyop The Globe Is - Santos Bonacci & Mark Devlin... https://t.co/4jd6bmvWqP via @YouTube #Flat�,,
@WeenieLinguini,1,0,en,unknown,negative,275,FALSE,RT @JamieBrownFE95: The disadvantage of becoming wise is that you realize how foolish you�ve been. Research #FlatEarth https://t.co/8FPRy�,,
@WeenieLinguini,1,0,und,unknown,positive,276,FALSE,RT @Zidky: #bismillahirrahmanirrahim #masyaallahtabarakallah #sun #suniscloserthanyouthink #sunisnotstar #sunset #earth #earthisflat�,,
@WeenieLinguini,1,0,nl,unknown,positive,277,FALSE,RT @FrankBLM: Ik heb zonet de mogelijkheid gekregen om een boekje te schrijven over het geloof in de platte aarde. Jeuj.Ben nog steeds op�,,
@WeenieLinguini,1,0,en,unknown,negative,276,FALSE,RT @BubsSwag: so is the moon flat? #FLATEARTH,,
